,full_name,scene,actor,obj,action,direct,dis,intensity,video_fn
484,castle_man_women_stand_front_push_4_90_8_0.2,castle,man,women,stand_front_push_4,90,8,0.2,
485,castle_man_women_stand_front_push_4_90_8_0.6,castle,man,women,stand_front_push_4,90,8,0.6,
486,castle_man_women_stand_front_push_4_90_8_1.0,castle,man,women,stand_front_push_4,90,8,1,
487,castle_man_women_stand_front_push_4_180_2_0.2,castle,man,women,stand_front_push_4,180,2,0.2,
488,castle_man_women_stand_front_push_4_180_2_0.6,castle,man,women,stand_front_push_4,180,2,0.6,
489,castle_man_women_stand_front_push_4_180_2_1.0,castle,man,women,stand_front_push_4,180,2,1,
490,castle_man_women_stand_front_push_4_180_4_0.2,castle,man,women,stand_front_push_4,180,4,0.2,
491,castle_man_women_stand_front_push_4_180_4_0.6,castle,man,women,stand_front_push_4,180,4,0.6,
492,castle_man_women_stand_front_push_4_180_4_1.0,castle,man,women,stand_front_push_4,180,4,1,
493,castle_man_women_stand_front_push_4_180_8_0.2,castle,man,women,stand_front_push_4,180,8,0.2,
494,castle_man_women_stand_front_push_4_180_8_0.6,castle,man,women,stand_front_push_4,180,8,0.6,
495,castle_man_women_stand_front_push_4_180_8_1.0,castle,man,women,stand_front_push_4,180,8,1,
496,castle_man_women_stand_front_push_4_270_2_0.2,castle,man,women,stand_front_push_4,270,2,0.2,
497,castle_man_women_stand_front_push_4_270_2_0.6,castle,man,women,stand_front_push_4,270,2,0.6,
498,castle_man_women_stand_front_push_4_270_2_1.0,castle,man,women,stand_front_push_4,270,2,1,
499,castle_man_women_stand_front_push_4_270_4_0.2,castle,man,women,stand_front_push_4,270,4,0.2,
500,castle_man_women_stand_front_push_4_270_4_0.6,castle,man,women,stand_front_push_4,270,4,0.6,
501,castle_man_women_stand_front_push_4_270_4_1.0,castle,man,women,stand_front_push_4,270,4,1,
502,castle_man_women_stand_front_push_4_270_8_0.2,castle,man,women,stand_front_push_4,270,8,0.2,
503,castle_man_women_stand_front_push_4_270_8_0.6,castle,man,women,stand_front_push_4,270,8,0.6,
504,castle_man_women_stand_front_push_4_270_8_1.0,castle,man,women,stand_front_push_4,270,8,1,
505,castle_man_women_run_front_jump_1_0_2_0.2,castle,man,women,run_front_jump_1,0,2,0.2,
506,castle_man_women_run_front_jump_1_0_2_0.6,castle,man,women,run_front_jump_1,0,2,0.6,
507,castle_man_women_run_front_jump_1_0_2_1.0,castle,man,women,run_front_jump_1,0,2,1,
508,castle_man_women_run_front_jump_1_0_4_0.2,castle,man,women,run_front_jump_1,0,4,0.2,
509,castle_man_women_run_front_jump_1_0_4_0.6,castle,man,women,run_front_jump_1,0,4,0.6,
510,castle_man_women_run_front_jump_1_0_4_1.0,castle,man,women,run_front_jump_1,0,4,1,
511,castle_man_women_run_front_jump_1_0_8_0.2,castle,man,women,run_front_jump_1,0,8,0.2,
512,castle_man_women_run_front_jump_1_0_8_0.6,castle,man,women,run_front_jump_1,0,8,0.6,
513,castle_man_women_run_front_jump_1_0_8_1.0,castle,man,women,run_front_jump_1,0,8,1,
514,castle_man_women_run_front_jump_1_90_2_0.2,castle,man,women,run_front_jump_1,90,2,0.2,
515,castle_man_women_run_front_jump_1_90_2_0.6,castle,man,women,run_front_jump_1,90,2,0.6,
516,castle_man_women_run_front_jump_1_90_2_1.0,castle,man,women,run_front_jump_1,90,2,1,
517,castle_man_women_run_front_jump_1_90_4_0.2,castle,man,women,run_front_jump_1,90,4,0.2,
518,castle_man_women_run_front_jump_1_90_4_0.6,castle,man,women,run_front_jump_1,90,4,0.6,
519,castle_man_women_run_front_jump_1_90_4_1.0,castle,man,women,run_front_jump_1,90,4,1,
520,castle_man_women_run_front_jump_1_90_8_0.2,castle,man,women,run_front_jump_1,90,8,0.2,
521,castle_man_women_run_front_jump_1_90_8_0.6,castle,man,women,run_front_jump_1,90,8,0.6,
522,castle_man_women_run_front_jump_1_90_8_1.0,castle,man,women,run_front_jump_1,90,8,1,
523,castle_man_women_run_front_jump_1_180_2_0.2,castle,man,women,run_front_jump_1,180,2,0.2,
524,castle_man_women_run_front_jump_1_180_2_0.6,castle,man,women,run_front_jump_1,180,2,0.6,
525,castle_man_women_run_front_jump_1_180_2_1.0,castle,man,women,run_front_jump_1,180,2,1,
526,castle_man_women_run_front_jump_1_180_4_0.2,castle,man,women,run_front_jump_1,180,4,0.2,
527,castle_man_women_run_front_jump_1_180_4_0.6,castle,man,women,run_front_jump_1,180,4,0.6,
528,castle_man_women_run_front_jump_1_180_4_1.0,castle,man,women,run_front_jump_1,180,4,1,
529,castle_man_women_run_front_jump_1_180_8_0.2,castle,man,women,run_front_jump_1,180,8,0.2,
530,castle_man_women_run_front_jump_1_180_8_0.6,castle,man,women,run_front_jump_1,180,8,0.6,
531,castle_man_women_run_front_jump_1_180_8_1.0,castle,man,women,run_front_jump_1,180,8,1,
532,castle_man_women_run_front_jump_1_270_2_0.2,castle,man,women,run_front_jump_1,270,2,0.2,
533,castle_man_women_run_front_jump_1_270_2_0.6,castle,man,women,run_front_jump_1,270,2,0.6,
534,castle_man_women_run_front_jump_1_270_2_1.0,castle,man,women,run_front_jump_1,270,2,1,
535,castle_man_women_run_front_jump_1_270_4_0.2,castle,man,women,run_front_jump_1,270,4,0.2,
536,castle_man_women_run_front_jump_1_270_4_0.6,castle,man,women,run_front_jump_1,270,4,0.6,
537,castle_man_women_run_front_jump_1_270_4_1.0,castle,man,women,run_front_jump_1,270,4,1,
538,castle_man_women_run_front_jump_1_270_8_0.2,castle,man,women,run_front_jump_1,270,8,0.2,
539,castle_man_women_run_front_jump_1_270_8_0.6,castle,man,women,run_front_jump_1,270,8,0.6,
540,castle_man_women_run_front_jump_1_270_8_1.0,castle,man,women,run_front_jump_1,270,8,1,
541,castle_man_women_stand_front_jump_5_0_2_0.2,castle,man,women,stand_front_jump_5,0,2,0.2,
542,castle_man_women_stand_front_jump_5_0_2_0.6,castle,man,women,stand_front_jump_5,0,2,0.6,
543,castle_man_women_stand_front_jump_5_0_2_1.0,castle,man,women,stand_front_jump_5,0,2,1,
544,castle_man_women_stand_front_jump_5_0_4_0.2,castle,man,women,stand_front_jump_5,0,4,0.2,
545,castle_man_women_stand_front_jump_5_0_4_0.6,castle,man,women,stand_front_jump_5,0,4,0.6,
546,castle_man_women_stand_front_jump_5_0_4_1.0,castle,man,women,stand_front_jump_5,0,4,1,
547,castle_man_women_stand_front_jump_5_0_8_0.2,castle,man,women,stand_front_jump_5,0,8,0.2,
548,castle_man_women_stand_front_jump_5_0_8_0.6,castle,man,women,stand_front_jump_5,0,8,0.6,
549,castle_man_women_stand_front_jump_5_0_8_1.0,castle,man,women,stand_front_jump_5,0,8,1,
550,castle_man_women_stand_front_jump_5_90_2_0.2,castle,man,women,stand_front_jump_5,90,2,0.2,
551,castle_man_women_stand_front_jump_5_90_2_0.6,castle,man,women,stand_front_jump_5,90,2,0.6,
552,castle_man_women_stand_front_jump_5_90_2_1.0,castle,man,women,stand_front_jump_5,90,2,1,
553,castle_man_women_stand_front_jump_5_90_4_0.2,castle,man,women,stand_front_jump_5,90,4,0.2,
554,castle_man_women_stand_front_jump_5_90_4_0.6,castle,man,women,stand_front_jump_5,90,4,0.6,
555,castle_man_women_stand_front_jump_5_90_4_1.0,castle,man,women,stand_front_jump_5,90,4,1,
556,castle_man_women_stand_front_jump_5_90_8_0.2,castle,man,women,stand_front_jump_5,90,8,0.2,
557,castle_man_women_stand_front_jump_5_90_8_0.6,castle,man,women,stand_front_jump_5,90,8,0.6,
558,castle_man_women_stand_front_jump_5_90_8_1.0,castle,man,women,stand_front_jump_5,90,8,1,
559,castle_man_women_stand_front_jump_5_180_2_0.2,castle,man,women,stand_front_jump_5,180,2,0.2,
560,castle_man_women_stand_front_jump_5_180_2_0.6,castle,man,women,stand_front_jump_5,180,2,0.6,
561,castle_man_women_stand_front_jump_5_180_2_1.0,castle,man,women,stand_front_jump_5,180,2,1,
562,castle_man_women_stand_front_jump_5_180_4_0.2,castle,man,women,stand_front_jump_5,180,4,0.2,
563,castle_man_women_stand_front_jump_5_180_4_0.6,castle,man,women,stand_front_jump_5,180,4,0.6,
564,castle_man_women_stand_front_jump_5_180_4_1.0,castle,man,women,stand_front_jump_5,180,4,1,
565,castle_man_women_stand_front_jump_5_180_8_0.2,castle,man,women,stand_front_jump_5,180,8,0.2,
566,castle_man_women_stand_front_jump_5_180_8_0.6,castle,man,women,stand_front_jump_5,180,8,0.6,
567,castle_man_women_stand_front_jump_5_180_8_1.0,castle,man,women,stand_front_jump_5,180,8,1,
568,castle_man_women_stand_front_jump_5_270_2_0.2,castle,man,women,stand_front_jump_5,270,2,0.2,
569,castle_man_women_stand_front_jump_5_270_2_0.6,castle,man,women,stand_front_jump_5,270,2,0.6,
570,castle_man_women_stand_front_jump_5_270_2_1.0,castle,man,women,stand_front_jump_5,270,2,1,
571,castle_man_women_stand_front_jump_5_270_4_0.2,castle,man,women,stand_front_jump_5,270,4,0.2,
572,castle_man_women_stand_front_jump_5_270_4_0.6,castle,man,women,stand_front_jump_5,270,4,0.6,
573,castle_man_women_stand_front_jump_5_270_4_1.0,castle,man,women,stand_front_jump_5,270,4,1,
574,castle_man_women_stand_front_jump_5_270_8_0.2,castle,man,women,stand_front_jump_5,270,8,0.2,
575,castle_man_women_stand_front_jump_5_270_8_0.6,castle,man,women,stand_front_jump_5,270,8,0.6,
576,castle_man_women_stand_front_jump_5_270_8_1.0,castle,man,women,stand_front_jump_5,270,8,1,
577,castle_man_women_interact_pickUp_04_0_2_0.2,castle,man,women,interact_pickUp_04,0,2,0.2,
578,castle_man_women_interact_pickUp_04_0_2_0.6,castle,man,women,interact_pickUp_04,0,2,0.6,
579,castle_man_women_interact_pickUp_04_0_2_1.0,castle,man,women,interact_pickUp_04,0,2,1,
580,castle_man_women_interact_pickUp_04_0_4_0.2,castle,man,women,interact_pickUp_04,0,4,0.2,
581,castle_man_women_interact_pickUp_04_0_4_0.6,castle,man,women,interact_pickUp_04,0,4,0.6,
582,castle_man_women_interact_pickUp_04_0_4_1.0,castle,man,women,interact_pickUp_04,0,4,1,
583,castle_man_women_interact_pickUp_04_0_8_0.2,castle,man,women,interact_pickUp_04,0,8,0.2,
584,castle_man_women_interact_pickUp_04_0_8_0.6,castle,man,women,interact_pickUp_04,0,8,0.6,
585,castle_man_women_interact_pickUp_04_0_8_1.0,castle,man,women,interact_pickUp_04,0,8,1,
586,castle_man_women_interact_pickUp_04_90_2_0.2,castle,man,women,interact_pickUp_04,90,2,0.2,
587,castle_man_women_interact_pickUp_04_90_2_0.6,castle,man,women,interact_pickUp_04,90,2,0.6,
588,castle_man_women_interact_pickUp_04_90_2_1.0,castle,man,women,interact_pickUp_04,90,2,1,
589,castle_man_women_interact_pickUp_04_90_4_0.2,castle,man,women,interact_pickUp_04,90,4,0.2,
590,castle_man_women_interact_pickUp_04_90_4_0.6,castle,man,women,interact_pickUp_04,90,4,0.6,
591,castle_man_women_interact_pickUp_04_90_4_1.0,castle,man,women,interact_pickUp_04,90,4,1,
592,castle_man_women_interact_pickUp_04_90_8_0.2,castle,man,women,interact_pickUp_04,90,8,0.2,
593,castle_man_women_interact_pickUp_04_90_8_0.6,castle,man,women,interact_pickUp_04,90,8,0.6,
594,castle_man_women_interact_pickUp_04_90_8_1.0,castle,man,women,interact_pickUp_04,90,8,1,
595,castle_man_women_interact_pickUp_04_180_2_0.2,castle,man,women,interact_pickUp_04,180,2,0.2,
596,castle_man_women_interact_pickUp_04_180_2_0.6,castle,man,women,interact_pickUp_04,180,2,0.6,
597,castle_man_women_interact_pickUp_04_180_2_1.0,castle,man,women,interact_pickUp_04,180,2,1,
598,castle_man_women_interact_pickUp_04_180_4_0.2,castle,man,women,interact_pickUp_04,180,4,0.2,
599,castle_man_women_interact_pickUp_04_180_4_0.6,castle,man,women,interact_pickUp_04,180,4,0.6,
600,castle_man_women_interact_pickUp_04_180_4_1.0,castle,man,women,interact_pickUp_04,180,4,1,
601,castle_man_women_interact_pickUp_04_180_8_0.2,castle,man,women,interact_pickUp_04,180,8,0.2,
602,castle_man_women_interact_pickUp_04_180_8_0.6,castle,man,women,interact_pickUp_04,180,8,0.6,
603,castle_man_women_interact_pickUp_04_180_8_1.0,castle,man,women,interact_pickUp_04,180,8,1,
604,castle_man_women_interact_pickUp_04_270_2_0.2,castle,man,women,interact_pickUp_04,270,2,0.2,
605,castle_man_women_interact_pickUp_04_270_2_0.6,castle,man,women,interact_pickUp_04,270,2,0.6,
606,castle_man_women_interact_pickUp_04_270_2_1.0,castle,man,women,interact_pickUp_04,270,2,1,
607,castle_man_women_interact_pickUp_04_270_4_0.2,castle,man,women,interact_pickUp_04,270,4,0.2,
608,castle_man_women_interact_pickUp_04_270_4_0.6,castle,man,women,interact_pickUp_04,270,4,0.6,
609,castle_man_women_interact_pickUp_04_270_4_1.0,castle,man,women,interact_pickUp_04,270,4,1,
610,castle_man_women_interact_pickUp_04_270_8_0.2,castle,man,women,interact_pickUp_04,270,8,0.2,
611,castle_man_women_interact_pickUp_04_270_8_0.6,castle,man,women,interact_pickUp_04,270,8,0.6,
612,castle_man_women_interact_pickUp_04_270_8_1.0,castle,man,women,interact_pickUp_04,270,8,1,
613,castle_man_women_stand_front_climb_1_0_2_0.2,castle,man,women,stand_front_climb_1,0,2,0.2,
614,castle_man_women_stand_front_climb_1_0_2_0.6,castle,man,women,stand_front_climb_1,0,2,0.6,
615,castle_man_women_stand_front_climb_1_0_2_1.0,castle,man,women,stand_front_climb_1,0,2,1,
616,castle_man_women_stand_front_climb_1_0_4_0.2,castle,man,women,stand_front_climb_1,0,4,0.2,
617,castle_man_women_stand_front_climb_1_0_4_0.6,castle,man,women,stand_front_climb_1,0,4,0.6,
618,castle_man_women_stand_front_climb_1_0_4_1.0,castle,man,women,stand_front_climb_1,0,4,1,
619,castle_man_women_stand_front_climb_1_0_8_0.2,castle,man,women,stand_front_climb_1,0,8,0.2,
620,castle_man_women_stand_front_climb_1_0_8_0.6,castle,man,women,stand_front_climb_1,0,8,0.6,
621,castle_man_women_stand_front_climb_1_0_8_1.0,castle,man,women,stand_front_climb_1,0,8,1,
622,castle_man_women_stand_front_climb_1_90_2_0.2,castle,man,women,stand_front_climb_1,90,2,0.2,
623,castle_man_women_stand_front_climb_1_90_2_0.6,castle,man,women,stand_front_climb_1,90,2,0.6,
624,castle_man_women_stand_front_climb_1_90_2_1.0,castle,man,women,stand_front_climb_1,90,2,1,
625,castle_man_women_stand_front_climb_1_90_4_0.2,castle,man,women,stand_front_climb_1,90,4,0.2,
626,castle_man_women_stand_front_climb_1_90_4_0.6,castle,man,women,stand_front_climb_1,90,4,0.6,
627,castle_man_women_stand_front_climb_1_90_4_1.0,castle,man,women,stand_front_climb_1,90,4,1,
628,castle_man_women_stand_front_climb_1_90_8_0.2,castle,man,women,stand_front_climb_1,90,8,0.2,
629,castle_man_women_stand_front_climb_1_90_8_0.6,castle,man,women,stand_front_climb_1,90,8,0.6,
630,castle_man_women_stand_front_climb_1_90_8_1.0,castle,man,women,stand_front_climb_1,90,8,1,
631,castle_man_women_stand_front_climb_1_180_2_0.2,castle,man,women,stand_front_climb_1,180,2,0.2,
632,castle_man_women_stand_front_climb_1_180_2_0.6,castle,man,women,stand_front_climb_1,180,2,0.6,
633,castle_man_women_stand_front_climb_1_180_2_1.0,castle,man,women,stand_front_climb_1,180,2,1,
634,castle_man_women_stand_front_climb_1_180_4_0.2,castle,man,women,stand_front_climb_1,180,4,0.2,
635,castle_man_women_stand_front_climb_1_180_4_0.6,castle,man,women,stand_front_climb_1,180,4,0.6,
636,castle_man_women_stand_front_climb_1_180_4_1.0,castle,man,women,stand_front_climb_1,180,4,1,
637,castle_man_women_stand_front_climb_1_180_8_0.2,castle,man,women,stand_front_climb_1,180,8,0.2,
638,castle_man_women_stand_front_climb_1_180_8_0.6,castle,man,women,stand_front_climb_1,180,8,0.6,
639,castle_man_women_stand_front_climb_1_180_8_1.0,castle,man,women,stand_front_climb_1,180,8,1,
640,castle_man_women_stand_front_climb_1_270_2_0.2,castle,man,women,stand_front_climb_1,270,2,0.2,
641,castle_man_women_stand_front_climb_1_270_2_0.6,castle,man,women,stand_front_climb_1,270,2,0.6,
642,castle_man_women_stand_front_climb_1_270_2_1.0,castle,man,women,stand_front_climb_1,270,2,1,
643,castle_man_women_stand_front_climb_1_270_4_0.2,castle,man,women,stand_front_climb_1,270,4,0.2,
644,castle_man_women_stand_front_climb_1_270_4_0.6,castle,man,women,stand_front_climb_1,270,4,0.6,
645,castle_man_women_stand_front_climb_1_270_4_1.0,castle,man,women,stand_front_climb_1,270,4,1,
646,castle_man_women_stand_front_climb_1_270_8_0.2,castle,man,women,stand_front_climb_1,270,8,0.2,
647,castle_man_women_stand_front_climb_1_270_8_0.6,castle,man,women,stand_front_climb_1,270,8,0.6,
648,castle_man_women_stand_front_climb_1_270_8_1.0,castle,man,women,stand_front_climb_1,270,8,1,
649,castle_man_women_stand_front_swing_4_0_2_0.2,castle,man,women,stand_front_swing_4,0,2,0.2,
650,castle_man_women_stand_front_swing_4_0_2_0.6,castle,man,women,stand_front_swing_4,0,2,0.6,
651,castle_man_women_stand_front_swing_4_0_2_1.0,castle,man,women,stand_front_swing_4,0,2,1,
652,castle_man_women_stand_front_swing_4_0_4_0.2,castle,man,women,stand_front_swing_4,0,4,0.2,
653,castle_man_women_stand_front_swing_4_0_4_0.6,castle,man,women,stand_front_swing_4,0,4,0.6,
654,castle_man_women_stand_front_swing_4_0_4_1.0,castle,man,women,stand_front_swing_4,0,4,1,
655,castle_man_women_stand_front_swing_4_0_8_0.2,castle,man,women,stand_front_swing_4,0,8,0.2,
656,castle_man_women_stand_front_swing_4_0_8_0.6,castle,man,women,stand_front_swing_4,0,8,0.6,
657,castle_man_women_stand_front_swing_4_0_8_1.0,castle,man,women,stand_front_swing_4,0,8,1,
658,castle_man_women_stand_front_swing_4_90_2_0.2,castle,man,women,stand_front_swing_4,90,2,0.2,
659,castle_man_women_stand_front_swing_4_90_2_0.6,castle,man,women,stand_front_swing_4,90,2,0.6,
660,castle_man_women_stand_front_swing_4_90_2_1.0,castle,man,women,stand_front_swing_4,90,2,1,
661,castle_man_women_stand_front_swing_4_90_4_0.2,castle,man,women,stand_front_swing_4,90,4,0.2,
662,castle_man_women_stand_front_swing_4_90_4_0.6,castle,man,women,stand_front_swing_4,90,4,0.6,
663,castle_man_women_stand_front_swing_4_90_4_1.0,castle,man,women,stand_front_swing_4,90,4,1,
664,castle_man_women_stand_front_swing_4_90_8_0.2,castle,man,women,stand_front_swing_4,90,8,0.2,
665,castle_man_women_stand_front_swing_4_90_8_0.6,castle,man,women,stand_front_swing_4,90,8,0.6,
666,castle_man_women_stand_front_swing_4_90_8_1.0,castle,man,women,stand_front_swing_4,90,8,1,
667,castle_man_women_stand_front_swing_4_180_2_0.2,castle,man,women,stand_front_swing_4,180,2,0.2,
668,castle_man_women_stand_front_swing_4_180_2_0.6,castle,man,women,stand_front_swing_4,180,2,0.6,
669,castle_man_women_stand_front_swing_4_180_2_1.0,castle,man,women,stand_front_swing_4,180,2,1,
670,castle_man_women_stand_front_swing_4_180_4_0.2,castle,man,women,stand_front_swing_4,180,4,0.2,
671,castle_man_women_stand_front_swing_4_180_4_0.6,castle,man,women,stand_front_swing_4,180,4,0.6,
672,castle_man_women_stand_front_swing_4_180_4_1.0,castle,man,women,stand_front_swing_4,180,4,1,
673,castle_man_women_stand_front_swing_4_180_8_0.2,castle,man,women,stand_front_swing_4,180,8,0.2,
674,castle_man_women_stand_front_swing_4_180_8_0.6,castle,man,women,stand_front_swing_4,180,8,0.6,
675,castle_man_women_stand_front_swing_4_180_8_1.0,castle,man,women,stand_front_swing_4,180,8,1,
676,castle_man_women_stand_front_swing_4_270_2_0.2,castle,man,women,stand_front_swing_4,270,2,0.2,
677,castle_man_women_stand_front_swing_4_270_2_0.6,castle,man,women,stand_front_swing_4,270,2,0.6,
678,castle_man_women_stand_front_swing_4_270_2_1.0,castle,man,women,stand_front_swing_4,270,2,1,
679,castle_man_women_stand_front_swing_4_270_4_0.2,castle,man,women,stand_front_swing_4,270,4,0.2,
680,castle_man_women_stand_front_swing_4_270_4_0.6,castle,man,women,stand_front_swing_4,270,4,0.6,
681,castle_man_women_stand_front_swing_4_270_4_1.0,castle,man,women,stand_front_swing_4,270,4,1,
682,castle_man_women_stand_front_swing_4_270_8_0.2,castle,man,women,stand_front_swing_4,270,8,0.2,
683,castle_man_women_stand_front_swing_4_270_8_0.6,castle,man,women,stand_front_swing_4,270,8,0.6,
684,castle_man_women_stand_front_swing_4_270_8_1.0,castle,man,women,stand_front_swing_4,270,8,1,
685,castle_man_women_stand_front_interact_2_0_2_0.2,castle,man,women,stand_front_interact_2,0,2,0.2,
686,castle_man_women_stand_front_interact_2_0_2_0.6,castle,man,women,stand_front_interact_2,0,2,0.6,
687,castle_man_women_stand_front_interact_2_0_2_1.0,castle,man,women,stand_front_interact_2,0,2,1,
688,castle_man_women_stand_front_interact_2_0_4_0.2,castle,man,women,stand_front_interact_2,0,4,0.2,
689,castle_man_women_stand_front_interact_2_0_4_0.6,castle,man,women,stand_front_interact_2,0,4,0.6,
690,castle_man_women_stand_front_interact_2_0_4_1.0,castle,man,women,stand_front_interact_2,0,4,1,
691,castle_man_women_stand_front_interact_2_0_8_0.2,castle,man,women,stand_front_interact_2,0,8,0.2,
692,castle_man_women_stand_front_interact_2_0_8_0.6,castle,man,women,stand_front_interact_2,0,8,0.6,
693,castle_man_women_stand_front_interact_2_0_8_1.0,castle,man,women,stand_front_interact_2,0,8,1,
694,castle_man_women_stand_front_interact_2_90_2_0.2,castle,man,women,stand_front_interact_2,90,2,0.2,
695,castle_man_women_stand_front_interact_2_90_2_0.6,castle,man,women,stand_front_interact_2,90,2,0.6,
696,castle_man_women_stand_front_interact_2_90_2_1.0,castle,man,women,stand_front_interact_2,90,2,1,
697,castle_man_women_stand_front_interact_2_90_4_0.2,castle,man,women,stand_front_interact_2,90,4,0.2,
698,castle_man_women_stand_front_interact_2_90_4_0.6,castle,man,women,stand_front_interact_2,90,4,0.6,
699,castle_man_women_stand_front_interact_2_90_4_1.0,castle,man,women,stand_front_interact_2,90,4,1,
700,castle_man_women_stand_front_interact_2_90_8_0.2,castle,man,women,stand_front_interact_2,90,8,0.2,
701,castle_man_women_stand_front_interact_2_90_8_0.6,castle,man,women,stand_front_interact_2,90,8,0.6,
702,castle_man_women_stand_front_interact_2_90_8_1.0,castle,man,women,stand_front_interact_2,90,8,1,
703,castle_man_women_stand_front_interact_2_180_2_0.2,castle,man,women,stand_front_interact_2,180,2,0.2,
704,castle_man_women_stand_front_interact_2_180_2_0.6,castle,man,women,stand_front_interact_2,180,2,0.6,
705,castle_man_women_stand_front_interact_2_180_2_1.0,castle,man,women,stand_front_interact_2,180,2,1,
706,castle_man_women_stand_front_interact_2_180_4_0.2,castle,man,women,stand_front_interact_2,180,4,0.2,
707,castle_man_women_stand_front_interact_2_180_4_0.6,castle,man,women,stand_front_interact_2,180,4,0.6,
708,castle_man_women_stand_front_interact_2_180_4_1.0,castle,man,women,stand_front_interact_2,180,4,1,
709,castle_man_women_stand_front_interact_2_180_8_0.2,castle,man,women,stand_front_interact_2,180,8,0.2,
710,castle_man_women_stand_front_interact_2_180_8_0.6,castle,man,women,stand_front_interact_2,180,8,0.6,
711,castle_man_women_stand_front_interact_2_180_8_1.0,castle,man,women,stand_front_interact_2,180,8,1,
712,castle_man_women_stand_front_interact_2_270_2_0.2,castle,man,women,stand_front_interact_2,270,2,0.2,
713,castle_man_women_stand_front_interact_2_270_2_0.6,castle,man,women,stand_front_interact_2,270,2,0.6,
714,castle_man_women_stand_front_interact_2_270_2_1.0,castle,man,women,stand_front_interact_2,270,2,1,
715,castle_man_women_stand_front_interact_2_270_4_0.2,castle,man,women,stand_front_interact_2,270,4,0.2,
716,castle_man_women_stand_front_interact_2_270_4_0.6,castle,man,women,stand_front_interact_2,270,4,0.6,
717,castle_man_women_stand_front_interact_2_270_4_1.0,castle,man,women,stand_front_interact_2,270,4,1,
718,castle_man_women_stand_front_interact_2_270_8_0.2,castle,man,women,stand_front_interact_2,270,8,0.2,
719,castle_man_women_stand_front_interact_2_270_8_0.6,castle,man,women,stand_front_interact_2,270,8,0.6,
720,castle_man_women_stand_front_interact_2_270_8_1.0,castle,man,women,stand_front_interact_2,270,8,1,
721,castle_man_women_kneel_1_prostrate_1_0_2_0.2,castle,man,women,kneel_1_prostrate_1,0,2,0.2,
722,castle_man_women_kneel_1_prostrate_1_0_2_0.6,castle,man,women,kneel_1_prostrate_1,0,2,0.6,
723,castle_man_women_kneel_1_prostrate_1_0_2_1.0,castle,man,women,kneel_1_prostrate_1,0,2,1,
724,castle_man_women_kneel_1_prostrate_1_0_4_0.2,castle,man,women,kneel_1_prostrate_1,0,4,0.2,
725,castle_man_women_kneel_1_prostrate_1_0_4_0.6,castle,man,women,kneel_1_prostrate_1,0,4,0.6,
726,castle_man_women_kneel_1_prostrate_1_0_4_1.0,castle,man,women,kneel_1_prostrate_1,0,4,1,
727,castle_man_women_kneel_1_prostrate_1_0_8_0.2,castle,man,women,kneel_1_prostrate_1,0,8,0.2,
728,castle_man_women_kneel_1_prostrate_1_0_8_0.6,castle,man,women,kneel_1_prostrate_1,0,8,0.6,
729,castle_man_women_kneel_1_prostrate_1_0_8_1.0,castle,man,women,kneel_1_prostrate_1,0,8,1,
730,castle_man_women_kneel_1_prostrate_1_90_2_0.2,castle,man,women,kneel_1_prostrate_1,90,2,0.2,
731,castle_man_women_kneel_1_prostrate_1_90_2_0.6,castle,man,women,kneel_1_prostrate_1,90,2,0.6,
732,castle_man_women_kneel_1_prostrate_1_90_2_1.0,castle,man,women,kneel_1_prostrate_1,90,2,1,
733,castle_man_women_kneel_1_prostrate_1_90_4_0.2,castle,man,women,kneel_1_prostrate_1,90,4,0.2,
734,castle_man_women_kneel_1_prostrate_1_90_4_0.6,castle,man,women,kneel_1_prostrate_1,90,4,0.6,
735,castle_man_women_kneel_1_prostrate_1_90_4_1.0,castle,man,women,kneel_1_prostrate_1,90,4,1,
736,castle_man_women_kneel_1_prostrate_1_90_8_0.2,castle,man,women,kneel_1_prostrate_1,90,8,0.2,
737,castle_man_women_kneel_1_prostrate_1_90_8_0.6,castle,man,women,kneel_1_prostrate_1,90,8,0.6,
738,castle_man_women_kneel_1_prostrate_1_90_8_1.0,castle,man,women,kneel_1_prostrate_1,90,8,1,
739,castle_man_women_kneel_1_prostrate_1_180_2_0.2,castle,man,women,kneel_1_prostrate_1,180,2,0.2,
740,castle_man_women_kneel_1_prostrate_1_180_2_0.6,castle,man,women,kneel_1_prostrate_1,180,2,0.6,
741,castle_man_women_kneel_1_prostrate_1_180_2_1.0,castle,man,women,kneel_1_prostrate_1,180,2,1,
742,castle_man_women_kneel_1_prostrate_1_180_4_0.2,castle,man,women,kneel_1_prostrate_1,180,4,0.2,
743,castle_man_women_kneel_1_prostrate_1_180_4_0.6,castle,man,women,kneel_1_prostrate_1,180,4,0.6,
744,castle_man_women_kneel_1_prostrate_1_180_4_1.0,castle,man,women,kneel_1_prostrate_1,180,4,1,
745,castle_man_women_kneel_1_prostrate_1_180_8_0.2,castle,man,women,kneel_1_prostrate_1,180,8,0.2,
746,castle_man_women_kneel_1_prostrate_1_180_8_0.6,castle,man,women,kneel_1_prostrate_1,180,8,0.6,
747,castle_man_women_kneel_1_prostrate_1_180_8_1.0,castle,man,women,kneel_1_prostrate_1,180,8,1,
748,castle_man_women_kneel_1_prostrate_1_270_2_0.2,castle,man,women,kneel_1_prostrate_1,270,2,0.2,
