	full_name	scene	actor	obj	action	direct	dis	intensity	video_fn
936	man_man_stand_left_turn_13_0_8_1.0		man	man	stand_left_turn_13	0	8	1.0	
937	man_man_stand_left_throw_2_0_2_0.2		man	man	stand_left_throw_2	0	2	0.2	
938	man_man_stand_left_throw_2_0_2_0.6		man	man	stand_left_throw_2	0	2	0.6	
939	man_man_stand_left_throw_2_0_2_1.0		man	man	stand_left_throw_2	0	2	1.0	
940	man_man_stand_left_throw_2_0_4_0.2		man	man	stand_left_throw_2	0	4	0.2	
941	man_man_stand_left_throw_2_0_4_0.6		man	man	stand_left_throw_2	0	4	0.6	
942	man_man_stand_left_throw_2_0_4_1.0		man	man	stand_left_throw_2	0	4	1.0	
943	man_man_stand_left_throw_2_0_8_0.2		man	man	stand_left_throw_2	0	8	0.2	
944	man_man_stand_left_throw_2_0_8_0.6		man	man	stand_left_throw_2	0	8	0.6	
945	man_man_stand_left_throw_2_0_8_1.0		man	man	stand_left_throw_2	0	8	1.0	
946	man_man_run_front_jump_1_0_2_0.2		man	man	run_front_jump_1	0	2	0.2	
947	man_man_run_front_jump_1_0_2_0.6		man	man	run_front_jump_1	0	2	0.6	
948	man_man_run_front_jump_1_0_2_1.0		man	man	run_front_jump_1	0	2	1.0	
949	man_man_run_front_jump_1_0_4_0.2		man	man	run_front_jump_1	0	4	0.2	
950	man_man_run_front_jump_1_0_4_0.6		man	man	run_front_jump_1	0	4	0.6	
951	man_man_run_front_jump_1_0_4_1.0		man	man	run_front_jump_1	0	4	1.0	
952	man_man_run_front_jump_1_0_8_0.2		man	man	run_front_jump_1	0	8	0.2	
953	man_man_run_front_jump_1_0_8_0.6		man	man	run_front_jump_1	0	8	0.6	
954	man_man_run_front_jump_1_0_8_1.0		man	man	run_front_jump_1	0	8	1.0	
955	man_man_stand_front_pat_2_0_2_0.2		man	man	stand_front_pat_2	0	2	0.2	
956	man_man_stand_front_pat_2_0_2_0.6		man	man	stand_front_pat_2	0	2	0.6	
957	man_man_stand_front_pat_2_0_2_1.0		man	man	stand_front_pat_2	0	2	1.0	
958	man_man_stand_front_pat_2_0_4_0.2		man	man	stand_front_pat_2	0	4	0.2	
959	man_man_stand_front_pat_2_0_4_0.6		man	man	stand_front_pat_2	0	4	0.6	
960	man_man_stand_front_pat_2_0_4_1.0		man	man	stand_front_pat_2	0	4	1.0	
961	man_man_stand_front_pat_2_0_8_0.2		man	man	stand_front_pat_2	0	8	0.2	
962	man_man_stand_front_pat_2_0_8_0.6		man	man	stand_front_pat_2	0	8	0.6	
963	man_man_stand_front_pat_2_0_8_1.0		man	man	stand_front_pat_2	0	8	1.0	
964	man_man_stand_front_sigh_2_0_2_0.2		man	man	stand_front_sigh_2	0	2	0.2	
965	man_man_stand_front_sigh_2_0_2_0.6		man	man	stand_front_sigh_2	0	2	0.6	
966	man_man_stand_front_sigh_2_0_2_1.0		man	man	stand_front_sigh_2	0	2	1.0	
967	man_man_stand_front_sigh_2_0_4_0.2		man	man	stand_front_sigh_2	0	4	0.2	
968	man_man_stand_front_sigh_2_0_4_0.6		man	man	stand_front_sigh_2	0	4	0.6	
969	man_man_stand_front_sigh_2_0_4_1.0		man	man	stand_front_sigh_2	0	4	1.0	
970	man_man_stand_front_sigh_2_0_8_0.2		man	man	stand_front_sigh_2	0	8	0.2	
971	man_man_stand_front_sigh_2_0_8_0.6		man	man	stand_front_sigh_2	0	8	0.6	
972	man_man_stand_front_sigh_2_0_8_1.0		man	man	stand_front_sigh_2	0	8	1.0	
973	man_man_stand_front_wave_6_0_2_0.2		man	man	stand_front_wave_6	0	2	0.2	
974	man_man_stand_front_wave_6_0_2_0.6		man	man	stand_front_wave_6	0	2	0.6	
975	man_man_stand_front_wave_6_0_2_1.0		man	man	stand_front_wave_6	0	2	1.0	
976	man_man_stand_front_wave_6_0_4_0.2		man	man	stand_front_wave_6	0	4	0.2	
977	man_man_stand_front_wave_6_0_4_0.6		man	man	stand_front_wave_6	0	4	0.6	
978	man_man_stand_front_wave_6_0_4_1.0		man	man	stand_front_wave_6	0	4	1.0	
979	man_man_stand_front_wave_6_0_8_0.2		man	man	stand_front_wave_6	0	8	0.2	
980	man_man_stand_front_wave_6_0_8_0.6		man	man	stand_front_wave_6	0	8	0.6	
981	man_man_stand_front_wave_6_0_8_1.0		man	man	stand_front_wave_6	0	8	1.0	
982	man_man_sit_front_read_2_0_2_0.2		man	man	sit_front_read_2	0	2	0.2	
983	man_man_sit_front_read_2_0_2_0.6		man	man	sit_front_read_2	0	2	0.6	
984	man_man_sit_front_read_2_0_2_1.0		man	man	sit_front_read_2	0	2	1.0	
985	man_man_sit_front_read_2_0_4_0.2		man	man	sit_front_read_2	0	4	0.2	
986	man_man_sit_front_read_2_0_4_0.6		man	man	sit_front_read_2	0	4	0.6	
987	man_man_sit_front_read_2_0_4_1.0		man	man	sit_front_read_2	0	4	1.0	
988	man_man_sit_front_read_2_0_8_0.2		man	man	sit_front_read_2	0	8	0.2	
989	man_man_sit_front_read_2_0_8_0.6		man	man	sit_front_read_2	0	8	0.6	
990	man_man_sit_front_read_2_0_8_1.0		man	man	sit_front_read_2	0	8	1.0	
991	man_man_stand_front_push_4_0_2_0.2		man	man	stand_front_push_4	0	2	0.2	
992	man_man_stand_front_push_4_0_2_0.6		man	man	stand_front_push_4	0	2	0.6	
993	man_man_stand_front_push_4_0_2_1.0		man	man	stand_front_push_4	0	2	1.0	
994	man_man_stand_front_push_4_0_4_0.2		man	man	stand_front_push_4	0	4	0.2	
995	man_man_stand_front_push_4_0_4_0.6		man	man	stand_front_push_4	0	4	0.6	
996	man_man_stand_front_push_4_0_4_1.0		man	man	stand_front_push_4	0	4	1.0	
997	man_man_stand_front_push_4_0_8_0.2		man	man	stand_front_push_4	0	8	0.2	
998	man_man_stand_front_push_4_0_8_0.6		man	man	stand_front_push_4	0	8	0.6	
999	man_man_stand_front_push_4_0_8_1.0		man	man	stand_front_push_4	0	8	1.0	
1000	man_man_stand_right_pull_2_0_2_0.2		man	man	stand_right_pull_2	0	2	0.2	
1001	man_man_stand_right_pull_2_0_2_0.6		man	man	stand_right_pull_2	0	2	0.6	
1002	man_man_stand_right_pull_2_0_2_1.0		man	man	stand_right_pull_2	0	2	1.0	
1003	man_man_stand_right_pull_2_0_4_0.2		man	man	stand_right_pull_2	0	4	0.2	
1004	man_man_stand_right_pull_2_0_4_0.6		man	man	stand_right_pull_2	0	4	0.6	
1005	man_man_stand_right_pull_2_0_4_1.0		man	man	stand_right_pull_2	0	4	1.0	
1006	man_man_stand_right_pull_2_0_8_0.2		man	man	stand_right_pull_2	0	8	0.2	
1007	man_man_stand_right_pull_2_0_8_0.6		man	man	stand_right_pull_2	0	8	0.6	
1008	man_man_stand_right_pull_2_0_8_1.0		man	man	stand_right_pull_2	0	8	1.0	
1009	man_man_walk_left_look_3_0_2_0.2		man	man	walk_left_look_3	0	2	0.2	
1010	man_man_walk_left_look_3_0_2_0.6		man	man	walk_left_look_3	0	2	0.6	
1011	man_man_walk_left_look_3_0_2_1.0		man	man	walk_left_look_3	0	2	1.0	
1012	man_man_walk_left_look_3_0_4_0.2		man	man	walk_left_look_3	0	4	0.2	
1013	man_man_walk_left_look_3_0_4_0.6		man	man	walk_left_look_3	0	4	0.6	
1014	man_man_walk_left_look_3_0_4_1.0		man	man	walk_left_look_3	0	4	1.0	
1015	man_man_walk_left_look_3_0_8_0.2		man	man	walk_left_look_3	0	8	0.2	
1016	man_man_walk_left_look_3_0_8_0.6		man	man	walk_left_look_3	0	8	0.6	
1017	man_man_walk_left_look_3_0_8_1.0		man	man	walk_left_look_3	0	8	1.0	
1018	man_man_walk_right_look_3_0_2_0.2		man	man	walk_right_look_3	0	2	0.2	
1019	man_man_walk_right_look_3_0_2_0.6		man	man	walk_right_look_3	0	2	0.6	
1020	man_man_walk_right_look_3_0_2_1.0		man	man	walk_right_look_3	0	2	1.0	
1021	man_man_walk_right_look_3_0_4_0.2		man	man	walk_right_look_3	0	4	0.2	
1022	man_man_walk_right_look_3_0_4_0.6		man	man	walk_right_look_3	0	4	0.6	
1023	man_man_walk_right_look_3_0_4_1.0		man	man	walk_right_look_3	0	4	1.0	
1024	man_man_walk_right_look_3_0_8_0.2		man	man	walk_right_look_3	0	8	0.2	
1025	man_man_walk_right_look_3_0_8_0.6		man	man	walk_right_look_3	0	8	0.6	
1026	man_man_walk_right_look_3_0_8_1.0		man	man	walk_right_look_3	0	8	1.0	
1027	man_man_stand_front_interact_4_0_2_0.2		man	man	stand_front_interact_4	0	2	0.2	
1028	man_man_stand_front_interact_4_0_2_0.6		man	man	stand_front_interact_4	0	2	0.6	
1029	man_man_stand_front_interact_4_0_2_1.0		man	man	stand_front_interact_4	0	2	1.0	
1030	man_man_stand_front_interact_4_0_4_0.2		man	man	stand_front_interact_4	0	4	0.2	
1031	man_man_stand_front_interact_4_0_4_0.6		man	man	stand_front_interact_4	0	4	0.6	
1032	man_man_stand_front_interact_4_0_4_1.0		man	man	stand_front_interact_4	0	4	1.0	
1033	man_man_stand_front_interact_4_0_8_0.2		man	man	stand_front_interact_4	0	8	0.2	
1034	man_man_stand_front_interact_4_0_8_0.6		man	man	stand_front_interact_4	0	8	0.6	
1035	man_man_stand_front_interact_4_0_8_1.0		man	man	stand_front_interact_4	0	8	1.0	
1036	man_man_stand_front_kick_2_0_2_0.2		man	man	stand_front_kick_2	0	2	0.2	
1037	man_man_stand_front_kick_2_0_2_0.6		man	man	stand_front_kick_2	0	2	0.6	
1038	man_man_stand_front_kick_2_0_2_1.0		man	man	stand_front_kick_2	0	2	1.0	
1039	man_man_stand_front_kick_2_0_4_0.2		man	man	stand_front_kick_2	0	4	0.2	
1040	man_man_stand_front_kick_2_0_4_0.6		man	man	stand_front_kick_2	0	4	0.6	
1041	man_man_stand_front_kick_2_0_4_1.0		man	man	stand_front_kick_2	0	4	1.0	
1042	man_man_stand_front_kick_2_0_8_0.2		man	man	stand_front_kick_2	0	8	0.2	
1043	man_man_stand_front_kick_2_0_8_0.6		man	man	stand_front_kick_2	0	8	0.6	
1044	man_man_stand_front_kick_2_0_8_1.0		man	man	stand_front_kick_2	0	8	1.0	
1045	man_man_Fat_Itching_0_2_0.2		man	man	Fat_Itching	0	2	0.2	
1046	man_man_Fat_Itching_0_2_0.6		man	man	Fat_Itching	0	2	0.6	
1047	man_man_Fat_Itching_0_2_1.0		man	man	Fat_Itching	0	2	1.0	
1048	man_man_Fat_Itching_0_4_0.2		man	man	Fat_Itching	0	4	0.2	
1049	man_man_Fat_Itching_0_4_0.6		man	man	Fat_Itching	0	4	0.6	
1050	man_man_Fat_Itching_0_4_1.0		man	man	Fat_Itching	0	4	1.0	
1051	man_man_Fat_Itching_0_8_0.2		man	man	Fat_Itching	0	8	0.2	
1052	man_man_Fat_Itching_0_8_0.6		man	man	Fat_Itching	0	8	0.6	
1053	man_man_Fat_Itching_0_8_1.0		man	man	Fat_Itching	0	8	1.0	
1054	man_man_stand_front_kneelplace_1_0_2_0.2		man	man	stand_front_kneelplace_1	0	2	0.2	
1055	man_man_stand_front_kneelplace_1_0_2_0.6		man	man	stand_front_kneelplace_1	0	2	0.6	
1056	man_man_stand_front_kneelplace_1_0_2_1.0		man	man	stand_front_kneelplace_1	0	2	1.0	
1057	man_man_stand_front_kneelplace_1_0_4_0.2		man	man	stand_front_kneelplace_1	0	4	0.2	
1058	man_man_stand_front_kneelplace_1_0_4_0.6		man	man	stand_front_kneelplace_1	0	4	0.6	
1059	man_man_stand_front_kneelplace_1_0_4_1.0		man	man	stand_front_kneelplace_1	0	4	1.0	
1060	man_man_stand_front_kneelplace_1_0_8_0.2		man	man	stand_front_kneelplace_1	0	8	0.2	
1061	man_man_stand_front_kneelplace_1_0_8_0.6		man	man	stand_front_kneelplace_1	0	8	0.6	
1062	man_man_stand_front_kneelplace_1_0_8_1.0		man	man	stand_front_kneelplace_1	0	8	1.0	
1063	man_man_stand_front_hold_1_0_2_0.2		man	man	stand_front_hold_1	0	2	0.2	
1064	man_man_stand_front_hold_1_0_2_0.6		man	man	stand_front_hold_1	0	2	0.6	
1065	man_man_stand_front_hold_1_0_2_1.0		man	man	stand_front_hold_1	0	2	1.0	
1066	man_man_stand_front_hold_1_0_4_0.2		man	man	stand_front_hold_1	0	4	0.2	
1067	man_man_stand_front_hold_1_0_4_0.6		man	man	stand_front_hold_1	0	4	0.6	
1068	man_man_stand_front_hold_1_0_4_1.0		man	man	stand_front_hold_1	0	4	1.0	
1069	man_man_stand_front_hold_1_0_8_0.2		man	man	stand_front_hold_1	0	8	0.2	
1070	man_man_stand_front_hold_1_0_8_0.6		man	man	stand_front_hold_1	0	8	0.6	
1071	man_man_stand_front_hold_1_0_8_1.0		man	man	stand_front_hold_1	0	8	1.0	
1072	man_man_stand_front_swing_2_0_2_0.2		man	man	stand_front_swing_2	0	2	0.2	
1073	man_man_stand_front_swing_2_0_2_0.6		man	man	stand_front_swing_2	0	2	0.6	
1074	man_man_stand_front_swing_2_0_2_1.0		man	man	stand_front_swing_2	0	2	1.0	
1075	man_man_stand_front_swing_2_0_4_0.2		man	man	stand_front_swing_2	0	4	0.2	
1076	man_man_stand_front_swing_2_0_4_0.6		man	man	stand_front_swing_2	0	4	0.6	
1077	man_man_stand_front_swing_2_0_4_1.0		man	man	stand_front_swing_2	0	4	1.0	
1078	man_man_stand_front_swing_2_0_8_0.2		man	man	stand_front_swing_2	0	8	0.2	
1079	man_man_stand_front_swing_2_0_8_0.6		man	man	stand_front_swing_2	0	8	0.6	
1080	man_man_stand_front_swing_2_0_8_1.0		man	man	stand_front_swing_2	0	8	1.0	
1081	man_man_stand_front_punch_2_0_2_0.2		man	man	stand_front_punch_2	0	2	0.2	
1082	man_man_stand_front_punch_2_0_2_0.6		man	man	stand_front_punch_2	0	2	0.6	
1083	man_man_stand_front_punch_2_0_2_1.0		man	man	stand_front_punch_2	0	2	1.0	
1084	man_man_stand_front_punch_2_0_4_0.2		man	man	stand_front_punch_2	0	4	0.2	
1085	man_man_stand_front_punch_2_0_4_0.6		man	man	stand_front_punch_2	0	4	0.6	
1086	man_man_stand_front_punch_2_0_4_1.0		man	man	stand_front_punch_2	0	4	1.0	
1087	man_man_stand_front_punch_2_0_8_0.2		man	man	stand_front_punch_2	0	8	0.2	
1088	man_man_stand_front_punch_2_0_8_0.6		man	man	stand_front_punch_2	0	8	0.6	
1089	man_man_stand_front_punch_2_0_8_1.0		man	man	stand_front_punch_2	0	8	1.0	
1090	man_man_stand_front_throw_3_0_2_0.2		man	man	stand_front_throw_3	0	2	0.2	
1091	man_man_stand_front_throw_3_0_2_0.6		man	man	stand_front_throw_3	0	2	0.6	
1092	man_man_stand_front_throw_3_0_2_1.0		man	man	stand_front_throw_3	0	2	1.0	
1093	man_man_stand_front_throw_3_0_4_0.2		man	man	stand_front_throw_3	0	4	0.2	
1094	man_man_stand_front_throw_3_0_4_0.6		man	man	stand_front_throw_3	0	4	0.6	
1095	man_man_stand_front_throw_3_0_4_1.0		man	man	stand_front_throw_3	0	4	1.0	
1096	man_man_stand_front_throw_3_0_8_0.2		man	man	stand_front_throw_3	0	8	0.2	
1097	man_man_stand_front_throw_3_0_8_0.6		man	man	stand_front_throw_3	0	8	0.6	
1098	man_man_stand_front_throw_3_0_8_1.0		man	man	stand_front_throw_3	0	8	1.0	
1099	man_man_stand_front_pull_1_0_2_0.2		man	man	stand_front_pull_1	0	2	0.2	
1100	man_man_stand_front_pull_1_0_2_0.6		man	man	stand_front_pull_1	0	2	0.6	
1101	man_man_stand_front_pull_1_0_2_1.0		man	man	stand_front_pull_1	0	2	1.0	
1102	man_man_stand_front_pull_1_0_4_0.2		man	man	stand_front_pull_1	0	4	0.2	
1103	man_man_stand_front_pull_1_0_4_0.6		man	man	stand_front_pull_1	0	4	0.6	
1104	man_man_stand_front_pull_1_0_4_1.0		man	man	stand_front_pull_1	0	4	1.0	
1105	man_man_stand_front_pull_1_0_8_0.2		man	man	stand_front_pull_1	0	8	0.2	
1106	man_man_stand_front_pull_1_0_8_0.6		man	man	stand_front_pull_1	0	8	0.6	
1107	man_man_stand_front_pull_1_0_8_1.0		man	man	stand_front_pull_1	0	8	1.0	
1108	man_man_stand_front_feed_2_0_2_0.2		man	man	stand_front_feed_2	0	2	0.2	
1109	man_man_stand_front_feed_2_0_2_0.6		man	man	stand_front_feed_2	0	2	0.6	
1110	man_man_stand_front_feed_2_0_2_1.0		man	man	stand_front_feed_2	0	2	1.0	
1111	man_man_stand_front_feed_2_0_4_0.2		man	man	stand_front_feed_2	0	4	0.2	
1112	man_man_stand_front_feed_2_0_4_0.6		man	man	stand_front_feed_2	0	4	0.6	
1113	man_man_stand_front_feed_2_0_4_1.0		man	man	stand_front_feed_2	0	4	1.0	
1114	man_man_stand_front_feed_2_0_8_0.2		man	man	stand_front_feed_2	0	8	0.2	
1115	man_man_stand_front_feed_2_0_8_0.6		man	man	stand_front_feed_2	0	8	0.6	
1116	man_man_stand_front_feed_2_0_8_1.0		man	man	stand_front_feed_2	0	8	1.0	
1117	man_man_stand_front_dance_4_0_2_0.2		man	man	stand_front_dance_4	0	2	0.2	
1118	man_man_stand_front_dance_4_0_2_0.6		man	man	stand_front_dance_4	0	2	0.6	
1119	man_man_stand_front_dance_4_0_2_1.0		man	man	stand_front_dance_4	0	2	1.0	
1120	man_man_stand_front_dance_4_0_4_0.2		man	man	stand_front_dance_4	0	4	0.2	
1121	man_man_stand_front_dance_4_0_4_0.6		man	man	stand_front_dance_4	0	4	0.6	
1122	man_man_stand_front_dance_4_0_4_1.0		man	man	stand_front_dance_4	0	4	1.0	
1123	man_man_stand_front_dance_4_0_8_0.2		man	man	stand_front_dance_4	0	8	0.2	
1124	man_man_stand_front_dance_4_0_8_0.6		man	man	stand_front_dance_4	0	8	0.6	
1125	man_man_stand_front_dance_4_0_8_1.0		man	man	stand_front_dance_4	0	8	1.0	
1126	man_man_stand_front_eat_2_0_2_0.2		man	man	stand_front_eat_2	0	2	0.2	
1127	man_man_stand_front_eat_2_0_2_0.6		man	man	stand_front_eat_2	0	2	0.6	
1128	man_man_stand_front_eat_2_0_2_1.0		man	man	stand_front_eat_2	0	2	1.0	
1129	man_man_stand_front_eat_2_0_4_0.2		man	man	stand_front_eat_2	0	4	0.2	
1130	man_man_stand_front_eat_2_0_4_0.6		man	man	stand_front_eat_2	0	4	0.6	
1131	man_man_stand_front_eat_2_0_4_1.0		man	man	stand_front_eat_2	0	4	1.0	
1132	man_man_stand_front_eat_2_0_8_0.2		man	man	stand_front_eat_2	0	8	0.2	
1133	man_man_stand_front_eat_2_0_8_0.6		man	man	stand_front_eat_2	0	8	0.6	
1134	man_man_stand_front_eat_2_0_8_1.0		man	man	stand_front_eat_2	0	8	1.0	
1135	man_man_stand_left_throw_1_0_2_0.2		man	man	stand_left_throw_1	0	2	0.2	
1136	man_man_stand_left_throw_1_0_2_0.6		man	man	stand_left_throw_1	0	2	0.6	
1137	man_man_stand_left_throw_1_0_2_1.0		man	man	stand_left_throw_1	0	2	1.0	
1138	man_man_stand_left_throw_1_0_4_0.2		man	man	stand_left_throw_1	0	4	0.2	
1139	man_man_stand_left_throw_1_0_4_0.6		man	man	stand_left_throw_1	0	4	0.6	
1140	man_man_stand_left_throw_1_0_4_1.0		man	man	stand_left_throw_1	0	4	1.0	
1141	man_man_stand_left_throw_1_0_8_0.2		man	man	stand_left_throw_1	0	8	0.2	
1142	man_man_stand_left_throw_1_0_8_0.6		man	man	stand_left_throw_1	0	8	0.6	
1143	man_man_stand_left_throw_1_0_8_1.0		man	man	stand_left_throw_1	0	8	1.0	
1144	man_man_stand_front_drink_2_0_2_0.2		man	man	stand_front_drink_2	0	2	0.2	
1145	man_man_stand_front_drink_2_0_2_0.6		man	man	stand_front_drink_2	0	2	0.6	
1146	man_man_stand_front_drink_2_0_2_1.0		man	man	stand_front_drink_2	0	2	1.0	
1147	man_man_stand_front_drink_2_0_4_0.2		man	man	stand_front_drink_2	0	4	0.2	
1148	man_man_stand_front_drink_2_0_4_0.6		man	man	stand_front_drink_2	0	4	0.6	
1149	man_man_stand_front_drink_2_0_4_1.0		man	man	stand_front_drink_2	0	4	1.0	
1150	man_man_stand_front_drink_2_0_8_0.2		man	man	stand_front_drink_2	0	8	0.2	
1151	man_man_stand_front_drink_2_0_8_0.6		man	man	stand_front_drink_2	0	8	0.6	
1152	man_man_stand_front_drink_2_0_8_1.0		man	man	stand_front_drink_2	0	8	1.0	
1153	man_man_kneel_front_yoga_2_0_2_0.2		man	man	kneel_front_yoga_2	0	2	0.2	
1154	man_man_kneel_front_yoga_2_0_2_0.6		man	man	kneel_front_yoga_2	0	2	0.6	
1155	man_man_kneel_front_yoga_2_0_2_1.0		man	man	kneel_front_yoga_2	0	2	1.0	
1156	man_man_kneel_front_yoga_2_0_4_0.2		man	man	kneel_front_yoga_2	0	4	0.2	
1157	man_man_kneel_front_yoga_2_0_4_0.6		man	man	kneel_front_yoga_2	0	4	0.6	
1158	man_man_kneel_front_yoga_2_0_4_1.0		man	man	kneel_front_yoga_2	0	4	1.0	
1159	man_man_kneel_front_yoga_2_0_8_0.2		man	man	kneel_front_yoga_2	0	8	0.2	
1160	man_man_kneel_front_yoga_2_0_8_0.6		man	man	kneel_front_yoga_2	0	8	0.6	
1161	man_man_kneel_front_yoga_2_0_8_1.0		man	man	kneel_front_yoga_2	0	8	1.0	
1162	man_man_stand_right_gesture_1_0_2_0.2		man	man	stand_right_gesture_1	0	2	0.2	
1163	man_man_stand_right_gesture_1_0_2_0.6		man	man	stand_right_gesture_1	0	2	0.6	
1164	man_man_stand_right_gesture_1_0_2_1.0		man	man	stand_right_gesture_1	0	2	1.0	
1165	man_man_stand_right_gesture_1_0_4_0.2		man	man	stand_right_gesture_1	0	4	0.2	
1166	man_man_stand_right_gesture_1_0_4_0.6		man	man	stand_right_gesture_1	0	4	0.6	
1167	man_man_stand_right_gesture_1_0_4_1.0		man	man	stand_right_gesture_1	0	4	1.0	
1168	man_man_stand_right_gesture_1_0_8_0.2		man	man	stand_right_gesture_1	0	8	0.2	
1169	man_man_stand_right_gesture_1_0_8_0.6		man	man	stand_right_gesture_1	0	8	0.6	
1170	man_man_stand_right_gesture_1_0_8_1.0		man	man	stand_right_gesture_1	0	8	1.0	
1171	man_man_stand_front_dance_3_0_2_0.2		man	man	stand_front_dance_3	0	2	0.2	
1172	man_man_stand_front_dance_3_0_2_0.6		man	man	stand_front_dance_3	0	2	0.6	
1173	man_man_stand_front_dance_3_0_2_1.0		man	man	stand_front_dance_3	0	2	1.0	
1174	man_man_stand_front_dance_3_0_4_0.2		man	man	stand_front_dance_3	0	4	0.2	
1175	man_man_stand_front_dance_3_0_4_0.6		man	man	stand_front_dance_3	0	4	0.6	
1176	man_man_stand_front_dance_3_0_4_1.0		man	man	stand_front_dance_3	0	4	1.0	
1177	man_man_stand_front_dance_3_0_8_0.2		man	man	stand_front_dance_3	0	8	0.2	
1178	man_man_stand_front_dance_3_0_8_0.6		man	man	stand_front_dance_3	0	8	0.6	
1179	man_man_stand_front_dance_3_0_8_1.0		man	man	stand_front_dance_3	0	8	1.0	
1180	man_man_kneel_front_lookaround_2_0_2_0.2		man	man	kneel_front_lookaround_2	0	2	0.2	
1181	man_man_kneel_front_lookaround_2_0_2_0.6		man	man	kneel_front_lookaround_2	0	2	0.6	
1182	man_man_kneel_front_lookaround_2_0_2_1.0		man	man	kneel_front_lookaround_2	0	2	1.0	
1183	man_man_kneel_front_lookaround_2_0_4_0.2		man	man	kneel_front_lookaround_2	0	4	0.2	
1184	man_man_kneel_front_lookaround_2_0_4_0.6		man	man	kneel_front_lookaround_2	0	4	0.6	
1185	man_man_kneel_front_lookaround_2_0_4_1.0		man	man	kneel_front_lookaround_2	0	4	1.0	
1186	man_man_kneel_front_lookaround_2_0_8_0.2		man	man	kneel_front_lookaround_2	0	8	0.2	
1187	man_man_kneel_front_lookaround_2_0_8_0.6		man	man	kneel_front_lookaround_2	0	8	0.6	
1188	man_man_kneel_front_lookaround_2_0_8_1.0		man	man	kneel_front_lookaround_2	0	8	1.0	
1189	man_man_misc_front_holdon_2_0_2_0.2		man	man	misc_front_holdon_2	0	2	0.2	
1190	man_man_misc_front_holdon_2_0_2_0.6		man	man	misc_front_holdon_2	0	2	0.6	
1191	man_man_misc_front_holdon_2_0_2_1.0		man	man	misc_front_holdon_2	0	2	1.0	
1192	man_man_misc_front_holdon_2_0_4_0.2		man	man	misc_front_holdon_2	0	4	0.2	
1193	man_man_misc_front_holdon_2_0_4_0.6		man	man	misc_front_holdon_2	0	4	0.6	
1194	man_man_misc_front_holdon_2_0_4_1.0		man	man	misc_front_holdon_2	0	4	1.0	
1195	man_man_misc_front_holdon_2_0_8_0.2		man	man	misc_front_holdon_2	0	8	0.2	
1196	man_man_misc_front_holdon_2_0_8_0.6		man	man	misc_front_holdon_2	0	8	0.6	
1197	man_man_misc_front_holdon_2_0_8_1.0		man	man	misc_front_holdon_2	0	8	1.0	
1198	man_man_stand_front_climb_2_0_2_0.2		man	man	stand_front_climb_2	0	2	0.2	
1199	man_man_stand_front_climb_2_0_2_0.6		man	man	stand_front_climb_2	0	2	0.6	
1200	man_man_stand_front_climb_2_0_2_1.0		man	man	stand_front_climb_2	0	2	1.0	
1201	man_man_stand_front_climb_2_0_4_0.2		man	man	stand_front_climb_2	0	4	0.2	
1202	man_man_stand_front_climb_2_0_4_0.6		man	man	stand_front_climb_2	0	4	0.6	
1203	man_man_stand_front_climb_2_0_4_1.0		man	man	stand_front_climb_2	0	4	1.0	
1204	man_man_stand_front_climb_2_0_8_0.2		man	man	stand_front_climb_2	0	8	0.2	
1205	man_man_stand_front_climb_2_0_8_0.6		man	man	stand_front_climb_2	0	8	0.6	
1206	man_man_stand_front_climb_2_0_8_1.0		man	man	stand_front_climb_2	0	8	1.0	
1207	man_man_stand_front_clap_2_0_2_0.2		man	man	stand_front_clap_2	0	2	0.2	
1208	man_man_stand_front_clap_2_0_2_0.6		man	man	stand_front_clap_2	0	2	0.6	
1209	man_man_stand_front_clap_2_0_2_1.0		man	man	stand_front_clap_2	0	2	1.0	
1210	man_man_stand_front_clap_2_0_4_0.2		man	man	stand_front_clap_2	0	4	0.2	
1211	man_man_stand_front_clap_2_0_4_0.6		man	man	stand_front_clap_2	0	4	0.6	
1212	man_man_stand_front_clap_2_0_4_1.0		man	man	stand_front_clap_2	0	4	1.0	
1213	man_man_stand_front_clap_2_0_8_0.2		man	man	stand_front_clap_2	0	8	0.2	
1214	man_man_stand_front_clap_2_0_8_0.6		man	man	stand_front_clap_2	0	8	0.6	
1215	man_man_stand_front_clap_2_0_8_1.0		man	man	stand_front_clap_2	0	8	1.0	
1216	man_man_stand_front_kneel_5_0_2_0.2		man	man	stand_front_kneel_5	0	2	0.2	
1217	man_man_stand_front_kneel_5_0_2_0.6		man	man	stand_front_kneel_5	0	2	0.6	
1218	man_man_stand_front_kneel_5_0_2_1.0		man	man	stand_front_kneel_5	0	2	1.0	
1219	man_man_stand_front_kneel_5_0_4_0.2		man	man	stand_front_kneel_5	0	4	0.2	
1220	man_man_stand_front_kneel_5_0_4_0.6		man	man	stand_front_kneel_5	0	4	0.6	
1221	man_man_stand_front_kneel_5_0_4_1.0		man	man	stand_front_kneel_5	0	4	1.0	
1222	man_man_stand_front_kneel_5_0_8_0.2		man	man	stand_front_kneel_5	0	8	0.2	
1223	man_man_stand_front_kneel_5_0_8_0.6		man	man	stand_front_kneel_5	0	8	0.6	
1224	man_man_stand_front_kneel_5_0_8_1.0		man	man	stand_front_kneel_5	0	8	1.0	
1225	man_man_stand_front_armswing_1_0_2_0.2		man	man	stand_front_armswing_1	0	2	0.2	
